begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
4248;16.75,185.5;21,117;30.5,267.75;48,354.25;7.25,322.75;10.5,233;42,129.25;58.75,48
7744;31,153.5;38,125.75;45,279.75;62.5,350.5;7.25,322.75;10.5,233;15,90.75;33,49
7322;21.25,165.5;29.25,78;33.75,313.25;48.75,368;7.25,322.75;10.5,233;14.5,135.25;26,95.75
1974;15.25,187.75;29.25,78;48.75,368;69.75,304.25;14.25,250.75;38.25,166.75;49.5,129.25;61.25,107.25
3577;15.25,187.75;35.25,34.5;48.75,368;69.75,304.25;5.5,230.5;33,155.5;54.75,144.25;55.5,133.75
5735;5,254.5;18.5,14;26,336.75;50,294;7,196.25;7.5,92.25;33,155.5;54.75,144.25
7179;5,254.5;21.75,72.5;33,327.5;44.75,268.75;21,198.75;21.5,49.5;24,88;33,155.5
2972;20.75,287.25;21.75,72.5;43.5,326.25;68.25,227.75;20.25,201.25;21.5,49.5;60.25,78.25;66.25,173.25
4627;32.75,302;48,17;61,303.75;68.25,227.75;20.25,201.25;41.5,117;42.75,41.25;47.75,129.5
7241;40,301.75;48,17;50.75,288;68.25,227.75;29.75,210.75;39.75,88.5;58.5,50.25;66.75,93
9329;40,301.75;43.25,23.5;51.25,287;68.25,227.75;17.75,252.25;37.75,44.25;41.75,57.75;66,51.75
2325;40,301.75;43.25,23.5;51.25,287;61.25,234;0.75,288.75;30.5,8.5;47.25,35.25;54,69.25
5021;10.75,257.75;46.25,79.5;49.5,253.25;50.75,253.25;0.75,288.75;16.25,4.75;47.25,35.25;57.5,84.75
2005;25.25,253.5;26.5,58;49.5,253.25;50.75,253.25;3,307.25;17,55;24.5,57;47,125
8993;15.25,255.5;18.5,51;25.25,202.5;40.75,257;1,307;14.75,91.75;17,55;47,125
8878;5.5,314;18.5,51;40.75,257;54.75,201.5;25.25,299.5;44,35.25;45,22.25;47.5,141.25
2404;5.5,314;19.25,49.75;50.75,301.5;54.75,201.5;11.25,231.5;14.25,56.5;15.25,7.25;17,197.75
4437;20.5,306.75;22.5,141;29,361.75;49.25,253.25;11.25,231.5;13.75,124.75;15.25,7.25;20.25,139.5
8645;20.5,306.75;20.75,193.75;29,361.75;49.25,253.25;10,199.75;22.75,124.25;30.5,8.75;36.5,150.25
1796;9.25,240.5;32.75,180.5;56.25,368;65.25,307.25;10,199.75;22.5,125.5;30.5,8.75;36.5,150.25
317;19.75,243.25;22.25,117.75;56.25,368;65.25,307.25;1.75,231;4.75,161.75;40.75,47.25;45.5,170.5
8092;17,315.25;22.25,117.75;56.25,368;64,263.5;16.5,192.5;21.5,162;37.75,91;38.75,183
8602;17,315.25;22.25,117.75;38.25,369.75;51.25,293.5;4.25,231.5;13,233.25;17,51.25;26.25,251.75
10407;17,315.25;22.25,117.75;40.75,367.5;51.25,293.5;7,232.25;8,179.5;17,11.25;57.75,270.5
8091;4.25,311;18.75,138.5;33.5,302.5;68,228.75;7,232.25;8,179.5;9.5,43.25;41.5,324.25
8754;4.25,311;24.75,164;55.5,341.25;62.5,198.25;6.5,257.75;8,179.5;19.75,62.5;64.25,364
5577;7.25,310.5;18.75,191.25;37,305.25;69.25,225.75;6.5,257.75;6.75,141.5;19.75,62.5;58,363.75
10633;16.75,366.5;19.75,205.75;26.25,252.75;27.75,270;6.5,257.75;25.75,186;43.5,121;58,363.75
28;1.5,365.5;19.5,206;29.25,310;30.5,252.75;9.25,252.5;25.75,186;43.5,121;64,316.75
7217;7.75,310.75;19.5,206;39.25,302;54,287;17.5,201;22.75,229.75;43.5,121;65.25,304.25
3958;20.75,306.5;32.75,220.75;47,254;59.5,284.25;17.25,201.25;22.75,229.75;43.5,121;63.5,290
4166;24,310.5;32.75,220.75;45.5,301.5;53,248.25;17.25,201.25;19.5,230.5;44.5,153.5;60.75,298
3669;23.25,313;44.25,238.25;45.5,301.5;57,221.5;13.75,229.75;37.5,249.25;39.75,165.75;60.75,298
9128;23.25,313;37.75,256.75;46,287.25;59.25,225.5;6.25,250.75;11.5,231.5;51.75,173;60.75,298
8410;7.25,266.25;23.25,241;33,312.25;65.5,237.25;12.25,234;18.5,235;51.75,173;60.75,298
2719;9.25,256.25;33.75,283.5;40.25,273.5;55,238;8.75,249;17.25,202;51.75,173;60.75,298
10544;29.25,252.5;30.25,253.75;30.5,255.75;44.5,280;8.75,249;20,182.5;51.75,173;60.75,298
4023;4,270;22.75,256.75;58.25,214.25;62.5,227.5;8.75,249;26.5,217.75;51.75,173;57.25,303
9972;4,270;12.25,223.5;28.25,188.25;37,217;18,190.5;51.75,173;54.5,231.25;62.75,346.25
5180;5.5,311.75;12.25,223.5;23,200;37,217;20,184;25.25,185;48.5,207.5;59.75,355.25
10984;8,312.25;21.5,253.25;28.5,185.75;66.5,209.75;0.5,144;25.25,185;48.5,207.5;59.75,355.25
1931;29,349;31.25,263.5;32.75,115.75;53.75,256.5;0.5,144;11.5,231;36.25,261.25;59.75,355.25
9435;24,310.5;29.75,305.25;33.75,115;53.75,256.5;17,133.75;19.5,260.75;23.25,281.5;59.75,355.25
7162;23,257;24.75,366;33.75,115;42.5,304;17,133.75;21.75,251.5;35.25,325.25;46,351.75
6690;8.25,256.25;24.75,366;25,138.5;34.25,328.25;17,133.75;18.75,251.5;23.5,372;60.75,345
8895;8.25,256.25;24.75,366;26.25,116;34.25,328.25;42.75,183.75;54,309.75;61.5,371.25;61.75,283.5
8378;6.75,309.75;19.75,344.25;26.25,116;39.75,324;33.5,224.25;54,309.75;60.25,362.5;67.75,261.25
7489;2.25,356;6.75,309.75;17.25,119.75;57.5,337.75;25.25,202.75;29.75,327.25;60.25,362.5;66,267.75
3438;2.25,356;6.75,309.75;47.75,122;65.25,298.25;7,195.75;7.25,360.75;63.75,351.5;67.25,268.25
8421;9.5,363.75;35.25,363.5;47.75,122;68,337.25;3.75,134.25;21.75,324.25;64.75,363.25;67.25,268.25
8916;9.5,363.75;35.25,363.5;47.75,122;62.5,264.75;1.75,81.25;7.25,324.75;59.75,359.75;60.25,305.25
10489;22,350.75;35.25,363.5;42.5,116;46.25,254.75;1.75,81.25;3,336.25;43.75,367.75;61.25,345.25
5917;22,350.75;35.25,363.5;42.5,116;64.5,228;7.75,54.75;15.5,362.25;37.75,324.75;62,347.75
9926;11.5,364;18,350;41.25,119.75;69,228.5;7.75,54.75;11.5,367;36.5,324.25;62,347.75
8510;11.5,364;21.75,310.5;50.75,113;69,228.5;2.5,15.75;9,341.5;17.5,364.75;61.5,351.75
2506;6.25,311.5;11.5,364;50.75,113;58,212.75;2,9.5;28.5,338;41,370.25;41.75,362.5
1289;6.75,295.75;9.75,323.5;26,113.25;28.75,216;5.25,46.5;25.25,297.5;41,370.25;41.75,362.5
8325;10.5,366;29.25,313.5;61.25,81.25;68,167;15.5,10.25;40.25,321.5;41,370.25;41.75,362.5
763;10,362;47.25,363.5;61.25,74.25;68,167;3,12.5;32.25,283;41,370.25;63,343
1993;20.75,363.5;27.25,335.5;59.25,16.25;68.25,173.25;7.25,4.5;31.5,209.25;41,370.25;63,343
39;14.75,310.5;20.5,361.25;44.75,51.5;62.25,204.25;7.75,47.25;14.5,198;41,370.25;63,343
630;12.25,313.25;20.25,314.5;45.5,51.5;53.5,235.25;7.75,47.25;15.75,202.75;31.5,371.25;63,343
7076;15.5,314.25;20.25,314.5;20.5,94.25;63.5,261.75;1.5,9.25;15.75,202.75;19.5,363.25;57.75,272.75
4630;1,370.5;3,274.25;43.75,130.75;67.75,228.25;6.75,47.75;11,205.25;19.5,363.25;57.75,272.75
8889;10,345.25;30.5,255;43.75,130.75;69.25,228.75;6.75,47.75;31.5,229.75;61.5,368.25;64,267
3683;19.75,347.25;29.25,256.5;40,147.75;68.75,228.25;6.75,47.75;30.25,254.25;61.5,368.25;66,263.25
9555;13,346;13.75,247.25;17.25,202;42.25,256.25;24.75,10.5;30.25,254.25;42.5,332;66,263.25
6789;13,346;17.5,216.25;25.25,138;44.5,185;10,12.5;30.25,254.25;50.75,369.75;60.75,283.25
5514;9.75,341.25;37,218.5;42.75,149;44.5,185;10,12.5;22.75,251.75;53.5,368;55.5,252.75
2893;9.75,341.25;11.5,201.75;20.25,165;40,233.75;10,12.5;31.5,210.75;58.25,373;62,290.25
2221;7,314;15.5,199.75;59.75,212.5;72,171.75;10,12.5;31.5,210.75;47,351.75;62,290.25
2605;1,369.5;30.25,180;59.25,167.5;59.75,212.5;10,12.5;41.5,224.25;48.5,305;64.5,268.5
9961;16.25,367.5;20.75,218.25;59.25,167.5;59.75,212.5;7.5,46.75;26.75,222.25;32.75,289.5;42.25,226.25
9684;16.25,367.5;41.75,254.75;59.75,212.5;60.5,185;7.5,46.75;38.5,290.5;61.5,287.75;62,285
7507;13.75,364.75;18.75,222;60.5,185;62.25,213.25;7.5,46.75;38.75,264.5;42.25,265.5;62.25,338.25
5838;23,313.25;36.75,179.25;50,255.75;63.5,281.25;7.5,46.75;33.25,197.75;38,284;62.25,338.25
6812;25.25,257;36.75,179.25;42.25,269.75;42.5,305.25;27.25,94.5;33.25,197.75;60,283.5;66.75,315.5
349;11,247.25;36.75,179.25;42.25,269.75;42.5,305.25;4.75,77;40.5,173.5;56.25,270.25;64,307.25
4927;24.5,254.25;36.75,179.25;37.25,303.75;37.75,252.5;4.75,77;41.5,191.75;59.25,233.5;62.75,364.75
2053;24.5,254.25;36.75,179.25;43,341.25;63.5,291.25;1.5,12.5;23.75,238;38.5,201.5;45,362.5
10278;24.5,254.25;36.75,179.25;43,341.25;64,305.75;18.5,11;23.75,265;41.25,227;64.75,354.75
10624;18,260.75;36.75,179.25;63.75,361;64,305.75;5.5,7.5;39,235;54,213.5;63,344.5
9733;5,269.5;55,211.5;59.5,300.75;59.5,349.75;5.5,7.5;34,222;35,197;63,344.5
7692;3.5,313;20.25,243.25;21.75,256.5;59.5,349.75;17.25,48.75;17.25,166.75;34,222;43.25,361.25
4474;20,311.5;22.25,257.25;53.75,231;55.25,362.5;17.25,48.75;22.75,145;34,222;46,359
3220;23.5,332.75;32.5,253.75;53.75,231;58,360.75;16,46.75;24.25,94.25;34,222;64.25,371.5
1533;23.5,332.75;39.75,253.25;52.5,289.75;63.5,355.75;19.75,23.25;21.75,48.25;34,222;46,362.5
4344;42.5,302.25;50,255.25;59,286.25;63.5,355.75;7.5,59;15,89.5;17,281.25;46,362.5
1017;4,310.75;22.5,261;37.5,333.75;63.5,355.75;9.5,50.5;11.75,125.25;35.5,288.5;46,362.5
6853;4,310.25;23.5,253;46.25,341.25;63.5,355.75;9.5,50.5;16.5,151.75;24.25,325.75;48,364
9076;3.5,314.5;23.5,253;42.5,302;58,359.75;16.75,59.25;46,108.5;48,364;54,316.25
9557;13.25,310.75;42,253.75;42.5,302;53.5,352.5;16.75,59.25;51,80.25;60.75,346.5;63.5,347.75
4385;22.5,301.75;26,216.75;42.5,302;53.5,352.5;32.25,52;42,42.75;43.25,371.5;62.75,361.5
5689;22.5,301.75;26,216.75;42.5,302;57.25,358.25;24,50;44.5,22.75;49.75,363.5;61.25,372.25
6645;22.5,301.75;39.75,227.75;42.5,302;50,341;8.5,54.75;13.25,51.25;31.25,325.25;63.25,364.5
8464;21,305.25;24.5,254.5;50,253.25;63.25,344.75;8.5,54.75;13.25,51.25;60,343.25;63.75,354.75
7826;16.25,313.5;34,303.75;50,253.25;63.25,344.75;2.5,28.75;9.75,49.25;30,373.75;63.75,371.25
249;22.5,302.5;38,346;45.75,228;66.75,342.5;2.5,28.75;9.75,49.25;10.75,364.75;44,326.75
10271;14,354;14.25,364.25;45.75,228;50,349.25;2.5,28.75;8.25,54.75;63.25,362.75;64.5,365
6662;6.75,353.25;14.25,364.25;64,260;65.75,340.5;13.75,10.25;38.25,118;48.75,360.25;64.5,365
6976;38.5,346;40,320.25;54,292.5;63.75,356.5;11,3.75;21.75,147.75;48.75,360.25;64.5,365
1647;38.5,346;49,255.75;63.25,227.5;63.75,356.5;55,28.75;60.75,152.5;63.75,346.75;65,368.25
8638;4.75,295.75;14,236.25;29,171.25;59,338.75;15.5,12.5;22,198.25;63.75,346.75;65,368.25
3885;4.75,295.75;23,253.25;63.5,218;69.5,336.75;14,7.75;35.25,166.75;64.75,345.25;65,368.25
7344;21.75,252.25;25.5,302.25;48,257.25;54,285.5;14,7.75;35.25,166.75;64,292.25;65.25,309.25
10013;20,207;30.5,268.75;39.75,288.75;42.75,253.75;14,7.75;35.25,166.75;44.75,337.25;64,292.25
8762;13.5,200.75;41.5,304.75;58.5,326;60.25,227.75;14,7.75;21.5,188.5;25.75,355.75;64,292.25
1613;20.5,158.5;30.25,270.5;48.5,302.5;53.25,257.5;14,7.75;39.25,228;47.5,368.75;64,292.25
9452;25.25,191;30.75,305.25;59.25,338.25;60,218.75;14,7.75;29.5,232.25;47,368.5;64,292.25
4473;21.5,246.75;25,246.75;40,336.25;64,160;2.5,16.75;6.25,251.25;47,368.5;64,292.25
10479;7.5,255;25.75,271;40.5,306.75;50.25,181.5;2.5,16.75;22,233.25;60,345;64,292.25
7911;25.75,247.25;40.5,306.75;53.25,280;60.25,202.75;2.5,16.75;17.75,252;38.25,321;60.75,291.5
5551;17,262.75;23.25,313.25;47.25,289.75;66.75,225.5;2.5,16.75;17.75,252;19.75,325;60.75,291.5
10079;17,262.75;39.25,307;56,295.75;66.75,225.5;2.5,16.75;3.5,282.75;7.5,280.25;58.25,287.5
9814;48.75,290.5;58.5,344.75;59.25,288.5;65.25,227.25;2,6.75;3.5,282.75;7.5,280.25;54.25,315.5
10218;24.25,303.75;38,315.5;42,271;47.25,253.25;2,6.75;3.5,282.75;6.5,277.75;54.5,368.25
6571;4.5,315.25;7.5,310.75;16,222.5;39,257;2,6.75;3.5,282.75;17.75,254.75;38.25,325.75
8382;15.25,315.25;31,305.5;39,257;63.5,211;2,6.75;4,230.75;10.25,232.25;27.5,265.5
8654;4.25,314.5;43.5,328.5;47.75,303;63.5,211;2,6.75;15.5,199;27,199.75;35,264
10674;20,334.75;44,275.25;55.5,352.75;63.5,211;2,6.75;19,198.75;23.75,189;56.25,290.5
10586;7.5,367;25.5,246.75;44.25,319.75;58,211.25;2,6.75;5.25,247.5;23.75,189;36.5,258
6252;14.25,313.75;15.25,314.25;30.25,305;60,146.5;2,6.75;5.25,247.5;23.25,126.75;24.5,287.25
837;3,356.5;7.5,258.5;14.25,313.75;38,100.75;12,2.75;22.75,258;23.25,126.75;48.5,277.25
8259;2.5,325.5;18.25,280.75;22.5,257.25;41.5,137.25;12,2.75;29.25,232.25;41,174.5;48.5,277.25
3447;2.5,325.5;18.25,280.75;62.75,226.75;65.25,104;23.25,10.5;30,234.25;49.75,198;62,305.25
10382;20.5,352;23.75,297.75;30,255.75;57.75,75;6.75,33;30,234.25;55,152.5;62,305.25
267;23.75,297.75;38,330.5;50,273.5;59.5,40;16.5,8.75;30,234.25;33.75,134.25;63.5,288.25
5850;21.25,296.75;40.5,306.25;58,303.75;61.5,26;1,27.25;28,231.25;33.75,134.25;63.5,288.25
3160;21.5,254;25.5,314.75;54.5,357.75;66.25,77.75;22.25,51.25;28,231.25;31.75,166.5;63.5,288.25
4867;22.5,247.75;47.5,281.75;54.5,357.75;62.75,75.5;0.25,98;28,231.25;61.75,145.5;63.75,283.5
619;3.5,310.25;22,314.5;24.5,301.5;42.75,78.5;27.5,126.25;31,266;61.75,145.5;63.75,283.5
2555;3.5,310.25;37.25,333.5;47.75,254.25;50,105;1.5,101.25;31,266;50.75,129.5;57.75,271.5
6632;1.75,252.5;11.5,353.75;29.5,283;65.25,166.5;11.75,125.75;13.75,251.25;50.75,129.5;57.75,271.5
6952;4.75,312;33.25,312.75;63.75,226.75;65.25,226.75;11.75,125.75;13.75,251.25;39,88;62.25,296
4099;8.75,312.75;30.75,305;57.5,233.5;60.25,229.25;11.75,125.75;13.75,251.25;59.75,38.75;62,293.25
305;8.5,311.5;25,358.75;50.75,294.5;68.75,219.5;11.75,125.75;13.75,251.25;30.75,59;63,307.75
9333;11.5,254.5;25,358.75;58,238.75;64.75,272.75;32.75,127.25;37.25,260.75;62.5,9.5;63,307.75
1030;11.75,313.25;14.5,356.5;35.75,288.25;39.75,323.5;2.75,141.5;36,284.5;62.5,9.5;63,307.75
5410;10.5,364.25;11.75,313.25;21.5,265;39.75,323.5;1,147.75;24.25,321.5;51.5,13.5;60,344.5
9387;14.75,311;22.25,251.75;27.5,216;51.25,353;12,197.5;24.25,321.5;51.5,13.5;62,351.5
9106;13,254.5;33.25,252.25;36,269.25;51.25,353;45.5,179.5;50.25,337;51.5,13.5;63.75,298.25
3288;4,259.5;4.5,242;13,311.75;31.75,339.5;45.5,179.5;48.25,367.5;51.5,13.5;66.25,254.25
10701;3,254.75;12.25,184.75;15.75,311.75;32.5,340.25;15.75,241;48.25,367.5;51.5,13.5;66,264.5
430;2.25,200.75;13.25,157.25;50.75,305.25;62.5,358.5;15.75,241;21.5,355.25;55.5,31;66,264.5
5081;22.75,206.75;25.5,165.75;31.5,256.5;52.25,347.25;1.5,232.75;29.5,371.25;55.5,31;66,264.5
1716;22.75,206.75;38.75,156;43.25,238.25;62.5,279.25;20.25,250.5;20.5,371;43,87.5;66,264.5
2518;38.25,255.75;42.75,180.5;56.25,233.5;61,278.5;20.25,250.5;29.75,372;43,87.5;58.25,288
9170;23.75,303.25;37,123.5;38.25,255.75;56.25,233.5;12.25,230.5;25.5,338;34.5,79.25;46.5,280.25
59;5.75,340;11.75,115.75;33.5,223.25;38.25,255.75;12.25,230.5;29,327;38.5,59.75;62.25,285
6430;5.75,340;11.5,171.25;27.5,150;38.25,255.75;19.5,191.5;41.25,297.5;59,84.75;63.5,345.75
6641;12.5,373;30.5,113.25;34.25,117.25;39.25,256.25;31.25,233.75;41.25,297.5;59,84.75;61.25,353
1238;15.75,313.25;16.5,135.25;31.75,149.5;42.5,271;30.75,280.5;57.75,279.5;59,84.75;61.25,353
4833;15.75,313.25;31.75,149.5;38.5,114;60.25,229.25;28.75,252.25;31.75,230.5;32.5,78;65.25,363.25
6284;1.25,361;33.25,148.75;37.75,115.75;60.25,229.25;25.5,266;60.75,280.5;64,89.75;65.25,363.25
6970;38.5,306.75;50.75,113;64,93;68.25,161.5;46.5,227;57.25,278.25;64,89.75;65.25,363.25
10001;7.5,313;8.25,135.5;16.5,132.25;42.75,147.5;30.75,299.75;42.5,229.75;64,89.75;65.25,363.25
4595;13.75,372.5;23.75,191;38,117.25;66,108;7.75,292.75;42.5,229.75;59.25,89.75;65.25,363.25
2547;2,368.5;4,246.75;20.25,107.75;66,108;8.75,252.25;13.5,199;31,51.25;65.25,363.25
3896;6,341.25;9,254.5;20.25,107.75;54.75,101.75;4.75,249.75;14.75,229.75;58.25,81.75;65.25,363.25
501;3,357.5;22,255.25;43,181;65.5,93;4.75,249.75;23.25,184.5;34.75,127.25;65.25,363.25
3982;3,357.5;11,204;49.25,179.5;51,112.5;3.5,230.5;6,196;35,197;65.25,363.25
5115;3,357.5;4.25,166;11.5,160.75;50,109;6,196;21.75,238;22.75,258;36.75,351.25
9897;3,357.5;4.25,166;33.5,179.5;39.5,138;24.25,220;44.75,264.5;56.75,286.5;67,338.25
9706;3,357.5;11,126.5;18,190.5;65.25,94.75;7.5,198.5;21.5,210.75;57.75,274.25;67,338.25
8605;2.75,352;38,153;38.75,180;40.5,63;7.5,198.5;19.5,204;62.5,291.75;67,338.25
3815;12.75,341;25.75,106.5;29.75,212.25;31.25,29;2.75,196.75;21,233.25;62.5,291.75;67,338.25
3294;23.5,310.25;56.5,97.25;57,225.5;59,21.5;21,233.25;24.25,183;62.5,291.75;64,347.5
2906;48.25,351.25;56.5,97.25;57,225.5;58.75,24.25;8,197.25;49.75,201.75;62.25,308.75;64.5,346.25
2864;48.25,351.25;48.75,112.75;57,225.5;59,35.75;10.25,251.25;10.5,196.5;53.5,353.75;60.25,284.5
8462;47.5,367.75;55.5,44.75;57,225.5;64.25,104.25;6.25,232;11.5,234.75;53.5,353.75;64,288.25
3108;20.5,358.5;21.75,71;29.25,253.5;32.5,114.75;6.25,232;6.5,257;53.5,353.75;54.5,303.75
5371;3.5,310.25;8.5,10.75;15,247.25;58.25,82.25;25.5,238;41.25,224.75;53.5,353.75;54.5,303.75
3798;3.5,310.25;12.25,34.5;15,247.25;58.25,82.25;19.5,234.25;29.5,271.25;31.5,321.75;33,321.75
4650;3.5,310.25;4,82.5;15,247.25;18.75,73;15,198.25;22.25,252;61,298.5;63.75,306.25
5214;3.5,310.25;12.5,18;15,247.25;56.5,93;5.75,247.25;41,280.75;61.5,361.25;63.75,346
10064;49.5,253.25;53.5,47.5;60.75,208.5;65.75,80.5;5.75,247.25;48.25,240.5;61.5,361.25;64,344
6145;39.5,185;63.75,70.5;64.25,229.25;64.75,106.75;5.75,247.25;48.25,240.5;61.5,361.25;65.25,292.25
6817;33.5,181;63.75,70.5;65,228;65.25,97.25;5.75,247.25;33,269.25;60.25,351.5;61.5,292.25
6408;5.5,166;63.75,70.5;65,228;65.25,97.25;19.25,202.75;33.75,266;64.75,348.5;65.5,308.25
7771;31.5,145;35.25,94.5;43.75,273;62.25,78.25;12,234.25;27.25,266;64.75,348.5;65.5,308.25
9339;7,154.75;14,98;25.25,310;62.25,78.25;14.75,238.5;22.75,299.25;34.75,294.5;64.75,348.5
2304;16.25,107.25;28,150;35.5,349.25;61.75,76;14.75,238.5;29.25,291;37,278.25;64.75,348.5
8906;16.25,107.25;31,180.5;33.75,314.5;61.75,76;13.25,230;20,230.5;49,335.5;49.75,363.5
3230;13.5,60.75;14.5,163.75;23,334.75;37,64.5;9.5,288.25;15,198;49,335.5;49.75,363.5
1013;6,121.25;12.5,159.25;31.25,302;37,64.5;9.5,288.25;46.5,174.5;61.75,361;64.25,368.25
5885;11.5,158.5;17.5,121.75;29.25,356.75;37,64.5;54,281.75;62.75,152.5;63.25,354.75;64.25,368.25
4444;28,169.25;31.25,78.75;37,359.75;44,124.5;25.25,276.75;34,174;63.25,354.75;64.25,368.25
5060;16.75,119.25;24.5,44;54.5,358.25;56.75,131;14.25,232.25;35.5,184.75;63.25,354.75;64.25,368.25
9274;37.75,161;46.25,17.25;51.5,353.5;69.75,176.25;2.75,256;35.5,184.75;63.25,354.75;64.25,368.25
6657;37,120;47,16.5;51.5,353.5;61.25,228;2.75,256;9,197.25;30,321.75;64.25,371
5730;26.25,145.25;37,52.75;52.5,353.75;64.25,267.75;2.75,256;9,197.25;37,372.5;43.25,373.25
5879;28,79.5;29,9;32.25,311.75;39,304.75;2.75,256;9,197.25;13,366.5;63,363.25
8831;21.25,130.5;41.75,36.75;50,252.75;50,293;2.75,256;9,197.25;23,341.25;43,370.75
5362;15.5,157.5;37.5,50.25;53,260.25;64,275.25;2.75,256;6.75,135.25;18,363.5;43,370.75
105;10,172;15,13.5;21.75,252.75;64,213.75;2.75,256;9.75,91.75;20.5,372.75;43,370.75
3758;31.75,180;36,51.5;45.5,270.5;54.25,149.75;2.75,256;5.5,47.5;20.5,372.75;42.5,367.5
10792;13.25,240.75;60.75,79.5;62,262.25;66.25,101.75;12,235.25;14,38;20.5,372.75;42.5,367.5
9099;1.5,236.5;13.75,97.5;22,253;38.5,49.5;12,235.25;12.5,65.5;17.5,356.75;42.5,367.5
6181;35.5,289.25;38.5,49.5;56.25,208.5;59.25,120;11.75,230.25;12.75,48.5;42.5,367.5;44.5,321.25
4226;23.5,253.25;52,52.75;54.25,165.25;59.25,120;11.75,230.25;16,11;41,371.25;55.5,309
6988;22.5,205.25;36,50;58,207;64.75,96;11.75,230.25;23.5,67.5;45.75,362.5;55.5,309
7699;11.25,239.25;32.5,5.25;35,220.25;65.25,92.75;11.75,230.25;38.75,46.25;55.5,309;63.5,363.25
1866;11.75,202.5;12,51;13,247.75;66.25,106.75;11.75,230.25;46.5,91.5;53.75,310.25;63.5,363.25
10328;12.75,186.75;24.25,71.75;24.75,254.75;32.75,138.5;39.75,200.5;46.5,91.5;53.75,310.25;63.5,363.25
3271;27.5,168;28.25,52.75;46.5,282;57.25,149.25;28,201;46.5,91.5;54,278.75;63.5,363.25
5148;25,164;30.75,9.5;51,270.75;54.75,202;28,201;50,145.5;54,278.75;63.5,363.25
3035;2.5,115;4,34.25;22.25,255;54.75,202;7.75,249;11.5,89.5;21.75,230.25;63.5,363.25
9103;13.5,140.75;19,19.25;39.5,252.5;57.5,166;7.75,249;25,135.25;50.25,236.25;63.5,363.25
9356;5.5,157.5;18.5,44.25;23.75,301.5;60,160;2.5,254.75;38.5,170.25;50.25,236.25;63.5,363.25
4435;5.5,157.5;18.5,44.25;23.75,301.5;46,179.5;30.25,253.75;32.5,198;58.25,271.75;64.75,370.25
11060;15.25,187.75;18.5,44.25;22,351.75;25.5,138.5;6,229.75;26.25,167.5;38.25,291;64.75,370.25
8613;21,165.5;40.75,62.75;43.5,326.25;54.25,103.5;6,229.75;12,107.5;38.5,289;64.75,370.25
2142;4.75,206;16,45.25;52,352.25;59.75,46.75;6,229.75;32.75,141.25;53,317.25;64.75,370.25
6800;17.25,263.5;34,30.5;52,352.25;59.75,46.75;2,231;33.75,166.25;37.75,337;51.25,366.25
1885;30.25,304.75;34,30.5;58.25,351.25;64.75,96;22.75,210;24.5,135.25;37.75,337;62,361.5
6278;28.25,270;29.25,94;58.25,351.25;61.25,24.5;22.75,210;41,114.5;63,300;64,289.25
3636;14.25,311.25;29.75,116.75;30.75,360.5;66.25,76.75;22.75,210;49.25,140;59.75,345.75;64,289.25
8886;30.25,269;49,113.5;58,359.75;66.25,76.75;22.75,185.5;53,117;61.5,361;64,289.25
3374;37.25,269;41.25,64.25;47.5,357.75;49,113.5;6,195;46.75,114;60.5,355.5;64,289.25
2048;37.25,269;41.25,64.25;47.25,363.5;61.75,173.25;5.75,249.25;29,80.25;42.25,349.75;62.25,299.25
677;6.5,266.75;54,102.5;64.5,344.75;71.25,175.25;5.75,249.25;29,80.25;39.75,337.25;42,324.75
1190;30.5,302.5;38.75,105.75;58.75,340.25;67.25,229.25;3.75,277;29,80.25;42,324.75;51,372.25
1019;0.75,253.5;21.5,152.25;36.25,362.25;67.25,229.25;3.75,277;18.75,122.25;45.25,297.5;60.5,344.25
1572;27.25,216;34,181;47.5,357.75;59.75,234.75;3.75,277;18.75,122.25;28.75,285;35.25,326.25
3740;15.25,165.5;24,115.5;47.75,306.25;59.75,234.75;15,337;18.75,122.25;46,233.25;65,289.5
6791;4.5,159.5;24,115.5;51.25,287.75;53.5,245.75;21.75,307.25;36.5,129.75;39.25,256;65,289.5
4028;16.25,157.5;31,127;57.5,303.75;60.5,233.25;14.25,277.25;31.75,166.75;39.25,256;65,289.5
6579;11,164;47,138;57.5,303.75;60.5,233.25;13.25,249.5;26,111.25;47.75,198.5;64.5,284.75
2549;9,152.75;29.25,180.5;57.5,303.75;65.25,210.5;2.5,255.5;22,125.75;33.5,167.25;64.5,284.75
9375;29.25,180.5;39.25,137.5;64.25,274.75;65.25,210.5;4.75,229.75;17.75,121.25;52.75,171;56.75,279.75
1497;10.5,174.5;63.25,163.5;64.25,274.75;72,178.75;21.25,217;40,78;52.75,171;58.25,290.5
1621;10.5,174.5;63.25,163.5;64.25,274.75;68.5,226;6,195;7.75,64;31.75,142.25;61.25,282
8280;9.5,170.5;60.5,174.75;64.25,274.75;68.5,226;14.75,234.75;32.75,94.75;44.25,116.5;57,272.75
4804;8,152.25;60.5,174.75;64.25,274.75;68.5,226;4,231.75;9.25,46.5;45.5,78.75;63.5,292
978;11,166;46,132.5;62.5,226.5;64.5,259.5;4,231.75;16.75,8.5;45,108.5;63.5,292
522;11.5,120.25;41.75,149.5;53.25,236.5;55.5,234.75;4,231.75;26.5,3.5;45,108.5;61,355.25
