begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
4243;2,352.5;12.25,35.75;29.5,115;40.25,306.75;0.75,11.5;2.25,234.25;8,47.25;10.5,122.25
4548;5.5,325.5;12.25,35.75;39.75,128.25;40.25,313;0.75,11.5;2,256;16.5,57.75;18.5,121.25
3653;5.5,325.5;12.25,35.75;51.25,117.25;58,348.75;17,54;32.5,294.25;54.5,30.5;59,93.25
3601;5.5,325.5;12.25,35.75;56.75,143;69.5,335.25;10,100.25;21.25,324.25;22,8.75;38.25,133.25
3190;22.5,346.25;31,4.75;57.5,93.5;69.5,335.25;9.75,101.25;21.25,324.25;32.25,17;45.25,165.75
251;22.5,346.25;25,9;54.25,70.75;71.75,304.25;9.75,101.25;17.75,350;38,44.75;47,142.25
4391;12.5,309.75;26.25,49.75;58,31.5;71.75,304.25;9,102;21.75,326;22.75,51;47,142.25
1123;16.75,310.25;20.5,18.25;58,31.5;71.75,304.25;10,58.75;26.75,331.5;33.5,7.25;48.5,191.75
6280;16.75,310.25;20.5,18.25;58,31.5;64.5,281.25;34.75,58;46.25,298.5;56,38.75;65.5,188.75
1299;16,311;33.25,5.5;59,29.5;64.5,281.25;33.5,8.5;46.25,298.5;51.75,12;65,171
1899;6.5,314.75;31.25,15.5;32.25,49.75;32.75,301.75;1.5,6.75;13.5,234.25;51.75,12;65,171
1052;6.5,314.75;29.75,47.5;31.25,15.5;41.75,285.75;0.75,8.75;11.5,198;34,12.25;65.75,155.75
4964;20.5,301.5;21.25,72.25;31.25,15.5;33.25,312;0.75,8.75;27.25,217;38.5,67.5;52,185
1982;2.75,353;45.75,112.75;49.5,5.25;50.5,269.75;8.5,8.5;27.25,217;38.5,67.5;52,185
5784;2.75,353;35,159.25;49.5,5.25;53.5,252.25;22,5;27,219.5;37,78.5;38,191.25
1952;7,352.5;20,155;49.5,5.25;50,257;22,5;22,200;27.25,88.25;36.25,148.5
2743;7,352.5;8.5,116.25;37.25,50;50,257;18.5,9.5;30.5,162;39.25,125;48,139.75
6087;7.5,352.25;8.5,116.25;28,80;50,257;2,36.75;37.25,183.5;41.25,134.25;58,100.75
6273;5.75,314.25;28,80;37.75,113.25;53.5,244.25;20.5,67;22.5,204.5;33.75,133.75;58,100.75
3015;19.25,347;22.5,45.25;29.75,117;53.5,244.25;20.5,95.5;36,175.5;38.25,156.25;58,100.75
2098;2.5,370.5;29.25,50.25;48.75,117.25;62.5,226.75;20.5,95.5;35.25,174.5;38.25,156.25;52,57.5
4618;2.5,370.5;41.5,20.75;59.5,127.25;67.25,227;20.5,95.5;30.25,201.75;46.75,155.75;62.5,26.5
1920;1,371.5;2.5,45.75;41,105.75;67.25,227;24.5,49.5;42,235;46.75,155.75;65.5,35
3851;1,371.5;2.5,45.75;17.5,94.25;67.25,227;9.75,46.5;19.5,229.75;38.75,122.5;56.75,47.25
5041;1,371.5;2.5,45.75;17.5,94.25;60.75,206.5;7.5,47.75;14,229.75;17.5,134.25;42,58.25
2875;2,371.5;2.75,71;23.5,114.5;65.75,174.25;3,14.25;4,235.25;17.5,134.25;42,58.25
3315;2,356.5;7.75,71.5;46.5,118;61.75,178.25;3,14.25;6,198;17.5,134.25;65,36.75
4167;2,356.5;37.5,97.75;37.5,104.5;46.5,180.5;1,22;6,198;20.25,97.75;63.75,38
1626;2,356.5;39.5,114.75;56.75,127.75;69.25,160.5;3,22;4.75,176.75;20.25,97.75;63.75,38
5294;3,365.5;23.25,112.5;56,128.75;58.25,161.5;3,22;4.75,176.75;33,78.25;59.25,83.25
538;17.5,343.5;25.75,115;56,128.75;65.25,168.5;3,22;15.5,197.5;37.5,59.75;51,108.25
5702;17.5,343.5;22.25,130;29.75,113.75;55.75,148.75;3,22;14.5,230.5;23.75,65;51.5,107.75
4726;12.25,354.75;22.25,130;24.75,114.75;55.75,148.75;5,29.75;6.75,232.75;9.5,50.25;37.5,77.25
4032;12.25,354.75;24.75,114.75;52.25,133.75;59.5,135.75;1.5,17.25;4.25,281.75;41.5,37.25;45.75,108.25
3569;12.25,354.75;13.25,80.5;31.75,125.25;55,163.25;1.5,17.25;5.5,231.25;48.5,78.75;53.25,154
6331;10.5,356.25;13.25,80.5;44.75,106;53.5,201.5;2.5,29.5;5.5,231.25;17,102.25;23.25,147.25
2299;2.5,354.5;37.25,37.25;50.75,112.75;54.75,164.5;2.5,29.5;9.5,203.5;22.5,88;23.25,147.25
2164;1.75,354;40.75,14.25;52.25,125.25;54.75,164.5;2,18.5;9.5,203.5;48.25,59.5;56.5,133.75
4553;1.75,354;2,19;17,119.25;24.25,146.5;7.25,29.5;7.25,222.25;31.25,59.5;56.5,133.75
1914;7,347.5;16.5,13.5;28.25,79;37.75,117.25;5.25,8.25;7.25,222.25;31.25,59.5;47.5,178.5
1812;28.75,315.25;32.75,13.5;33.5,80;37.75,117.25;5.25,8.25;13,197.75;17.25,54.25;35,134.75
4889;20.5,303.25;32.75,13.5;33.5,80;46.25,115.75;1.75,3.25;6.25,233.5;41.25,57.5;48.75,134.75
4802;30.25,303.25;31.25,15;38.75,61.75;57.5,91;1.75,3.25;21,230.5;41.25,57.5;45.25,167.25
608;6,315.25;22,12;35.5,29.25;57.25,79.25;1.75,3.25;21,230.5;26,87.5;45.25,167.25
2560;17.75,261.5;22,12;38.25,72.25;48,35.25;1.75,3.75;21,230.5;21.75,46.75;40.75,192.75
5913;6.5,258.5;22.5,15.5;32,78.5;48,35.25;1.75,3.75;23.25,258.5;24,65.25;40.75,192.75
1994;3.75,312.25;19.5,58.25;47.25,114.5;55.25,62;1.75,3.75;17,254;25.25,91.25;40.75,192.75
455;3.75,312.25;13.5,45.5;25.25,159.25;56,102.75;1.75,3.75;11.25,282;26.25,91.25;40.75,192.75
5248;3.75,312.25;13,80;27.5,179.5;30.75,112.5;1.75,3.75;6.25,248.25;14.5,52;23,210.25
5602;3.75,312.25;12,61;17.75,193;44.5,124.5;2,30.5;6.25,248.25;8,51.25;38.25,224.25
3337;3.75,312.25;4.5,60.25;5.5,164.5;48.75,140.75;6.25,9.5;6.25,248.25;8.5,94.25;35.5,250.75
4718;3.75,312.25;8.75,84.25;14,165.5;42,112.75;2.75,64.75;6.25,248.25;57,80.75;62.25,213
1360;3.75,312.25;8.25,114.75;14,165.5;42,112.75;7,91.25;19,232.75;25.5,57.25;41,238.25
1301;12.25,354.75;24.75,106;27.75,150.5;41.25,79.5;6.75,121.75;19,232.75;25.5,57.25;44.75,239
1969;10.5,356.25;21.75,115;29.5,113.5;41.5,118;18.25,134.75;19,232.75;25.5,57.25;47,266
63;10.5,356.25;21.25,145.25;29.5,113.5;47.75,117.25;32.75,142.75;43.25,236;46.5,44.75;57.75,273.25
1532;6,314.5;16.5,119.25;42.5,116;49.25,131.75;32.75,142.75;43.25,236;54,67.75;54.25,305.5
3102;6,314.5;6.5,151.75;16,138.5;21.75,113.5;0.25,126;43.25,234;54,67.75;65.5,300.5
1854;9.75,358.25;10.25,116.25;11,169.25;56,95;24,129.25;47,225.25;54,67.75;65.5,300.5
133;4.5,310.25;16,94.25;26.5,169;42.5,138.25;24,129.25;24.5,213.75;54,67.75;54.25,350.75
6261;4.5,310.25;16,94.25;64.75,165.5;65.25,164.5;21.5,124.25;45,231.25;53.75,28.75;55,352.5
4599;23.5,302.5;26.5,80;64.75,165.5;71.25,166.5;15.75,139.5;38.25,182.5;43.5,78;55,352.5
4384;23.5,302.5;26.5,80;64.75,165.5;70.25,165.5;2.75,173.75;13,199.5;21.5,54.25;62.25,356
2245;24.25,256.75;26.5,80;64.75,165.5;70.25,165.5;6,194.25;24.75,184.5;34.25,86.5;63,361.25
930;22.25,255.75;26.5,80;53.75,166.25;55.25,158;6,194.25;17.25,165.25;34.5,46.5;58.25,364.75
3528;6,255.5;11.5,64.75;31.5,147;45.75,180;6,194.25;17.25,165.25;34,10.75;58.25,364.75
2136;6,255.5;37.5,78.5;41.5,117;45.75,180;12.5,200;37.25,201;48.25,29.25;57.25,364.75
1150;13.75,310.75;30.5,115.5;37,72;45.75,180;12.75,234.5;23.75,185.5;48.25,29.25;63.75,369.75
2200;13.75,310.75;25.75,136.5;49.75,52;64.75,217.5;12.75,234.5;26.25,182.5;43.5,24.25;65,356.75
5765;13.75,310.75;27,136.75;58.25,21;64.75,217.5;11.75,229.75;21,222.5;43.5,24.25;60.75,343
4691;24.25,297.75;25.75,115.75;59,18.75;62.5,227.25;11.75,229.75;21,222.5;26.25,7.5;36.5,326.75
2254;9,265;30.25,114.75;58.75,24.25;62.5,227.25;1.75,204;3,256.25;26.25,7.5;60.25,292
4338;26.75,271;56.75,132.75;58.75,24.25;63.25,238.25;1.75,204;38.5,283;49.25,31.25;57.5,275.5
5596;38,304.5;56.75,132.75;58.75,23.5;68.25,219.5;27.75,239.5;38.5,319.75;49.25,31.25;60,306
637;5,314.75;21.25,130;39,66;55,241;10.5,198.5;38.5,319.75;49.25,31.25;61.75,280.25
276;4.5,311;9,154.25;39,66;50.75,287.25;2.5,230.5;19.5,283.25;51.25,33;61.75,280.25
3304;4.5,311;11,173.25;30.75,57.75;50.5,286.75;9.25,203.25;20.25,277.25;54.25,28.5;61.75,280.25
3303;4.5,311;11,173.25;30.75,57.75;48.25,306.25;17.75,252.5;40.25,232;45.75,34.25;48.25,313.25
2777;7.75,314;9,202.25;22.75,35.75;59,301.75;17.75,252.5;28.75,233.75;45.75,34.25;61.75,348.25
373;3,345.5;9,202.25;38.75,52.5;64.25,271.75;17.75,252.5;40,244.75;46.5,78.25;60.25,297.75
2496;1,345.5;42.75,227.75;48.5,35.75;63.75,288.75;17.75,252.5;25.5,222.5;46.5,78.25;56.75,275
4881;2.5,361.5;42.75,227.75;48.5,35.75;63.75,288.75;37.5,249.25;39,190.75;48.75,122.75;70.25,316.5
1311;2.5,361.5;34.25,254.75;47.25,17.25;64.5,303.75;18.5,254.25;27.5,210.5;48.75,122.75;62.75,343.25
656;13.25,359.5;34.25,254.75;47.25,17.25;53.25,346;22.75,234.75;26.25,206.25;29.75,87.5;62,352.25
2464;19,334.75;35,223;47.25,17.25;59,301.75;11.25,231;12,175.25;37.75,57;62,352.25
6103;19,334.75;20.5,241;47.25,17.25;59,301.75;19.75,222.75;26.75,124.25;34.5,50;62.5,284.75
1891;19,334.75;20.75,254.75;24,59.25;32,255.75;14.75,161.25;23.75,108;34.5,50;62,299.5
4932;19,334.75;47.25,243.25;53,15.75;62.25,210.25;3,106.5;8.25,67.25;25.75,57.5;62,299.5
4255;19,334.75;47.25,243.25;61.25,35.75;62.25,210.25;23.5,127.5;34,113;38.5,77.75;60.25,292.75
2129;32.75,304;47.25,243.25;62.25,36;62.25,210.25;28.5,167.25;46.75,166.75;50.5,97.5;56,292
4830;10.75,264.5;26,221.5;32.25,79;68,168;29,168;46.75,166.75;50.5,97.5;64.5,304.25
3950;23.5,253.5;24.75,202.5;31.25,80.25;68,168;6,144.25;16,185.5;20.5,88.5;64.5,304.25
4797;6,236.5;17.25,165.25;41,112.5;68.75,176.25;6,144.25;18,182.5;20.5,88.5;56.25,276
2652;33.75,253.75;39.5,148.75;57.75,79;68.75,176.25;6,144.25;20.5,211.75;24.5,50.25;34.25,274.75
3659;17.75,261;32.5,116.75;41.75,109.75;58,213.5;7.5,135.25;20.5,211.75;31.75,54.75;34.25,274.75
967;17.75,261;23.5,158.5;25.5,102.5;27.5,218;22,105.5;31.25,209.5;31.75,54.75;37.75,264.5
5008;13.25,246.25;22.75,155;34.5,114;40.25,253.25;0.5,80.75;31.25,209.5;31.75,54.75;56.75,292.25
3332;5.5,255;9,119;22,116.5;23.25,253.5;0.5,80.75;20.25,233;31.75,54.75;56.75,292.25
677;4.75,259.75;5.5,157;54.5,101.75;66.25,242.25;7.5,58;20.25,233;28,80.5;56.75,292.25
1599;2.25,247.75;18.75,165;36.5,140.5;45.25,272.25;22.5,58.5;22.75,209.5;28,80.5;56.75,292.25
5571;2.25,247.75;11,168.75;34.5,117.25;42.25,321.25;13.5,55;22.75,209.5;36,76.5;61,291.75
4879;2.25,247.75;11,168.75;28.5,80;42.25,321.25;2,11;11.5,200;43,32.25;56.75,286.75
5328;10,247.75;21.25,129.25;28.25,45.5;44,350.25;2,11;8,198.5;43,32.25;56.75,286.75
4926;10,247.75;18.25,107.75;22.75,42.25;58.75,346.25;6,9;17.25,201.25;27,27.25;56.75,286.75
3244;10,247.75;20.75,133.25;39.5,14.75;52.5,360;7.5,3.75;26.25,184;27,27.25;56.75,293.75
402;22.5,302.75;30.25,152.75;61.75,32.75;69,337.75;25.5,58.5;26.25,184;44,35.25;56.75,293.75
684;22.5,302.75;44.5,123.75;57.75,35.5;67,300.75;10,28.25;26.25,184;30,10;53.25,304
1436;32.25,312.75;39.75,124.25;45.75,16.5;67,300.75;16.5,9.5;37,165.75;46,18.75;53.25,304
5685;38,305.5;39.5,98.5;45.75,16.5;59,341.75;16.5,9.5;48,133.25;51.5,13;64,268.75
3944;12.75,325.5;14,145.25;46,16.75;59,341.75;3.75,64.25;48.5,109;51.5,13;60.25,299.75
6307;7.25,314.25;15.75,146;46,16.75;56,341;11.75,102;29.75,129.5;31.5,15.75;60.25,299.75
2432;6.5,359;12,120.75;46,16.75;51.25,345.75;13.75,64.25;29.75,129.5;31.5,16.5;64.75,348.25
2724;6.5,359;14.5,121;41.75,37.75;47,301.5;25.5,46.75;45.25,90;64,30.25;64.75,348.25
3177;6.5,357.75;28.5,155.5;41.75,37.75;47.5,252.5;2,16;24.5,51.5;31.25,5;64.75,348.25
4284;6.5,357.75;21.25,131.5;21.75,53;49.75,302.25;2,16;31.25,5;32,47.5;57,372.5
2290;7,356.5;20.75,133.25;41.75,37.25;49.75,302.25;2,16;18.5,11.25;21.5,91.75;61,353.25
886;7,356.5;16,164.5;17,15.5;22.5,313.5;8.5,3.25;24.75,32.75;57.5,80.25;61,353.25
1309;22.5,313.5;26.75,123.25;30.75,57.75;49,357.5;8.5,3.25;26.5,65.5;57,68.75;61,308.25
1959;7.25,312;26.75,123.25;30.75,57.75;49,357.5;1,14;10,30.5;21.25,94.25;65.5,305.75
1607;7.25,312;12.25,122.75;30.75,57.75;54.5,358.25;8.75,56.75;19.25,30;41,58.25;51.75,301.5
7;19.25,344.75;22.25,115;29.5,61;54.5,358.25;15.75,58.5;17,2.75;41,58.25;52,283.75
879;19.25,344.75;20.25,71.25;33,30;41,367.75;9.25,50.75;13.25,48.25;23,48;52,283.75
1207;6,310.75;20.25,71.25;40.5,14.75;41.25,328.25;9.25,8.25;12,104.5;17.75,64.25;52,283.75
1808;6,310.75;10.25,119.75;41,68.75;41.25,328.25;15.25,56;28.75,72.75;31.25,94.75;64,290
4029;9,314;25.75,166;38.5,25;40.75,303.25;0.5,99;8.5,47.25;28.75,72.75;64,290
3690;9,314;29.5,117.75;38.5,25;40.75,303.25;5.25,120.75;17.5,43.5;25.25,30;33.25,286
5444;13.75,284.75;29.5,117.75;50.75,52.5;63,278.25;16.75,148.25;17.5,43.5;24.75,2.75;39.75,291
4810;37.5,314;44.25,127.25;57.5,27.25;61,278.5;10.25,125;17.25,7.75;17.5,43.5;39.75,291
4178;24.75,312.25;58.75,71;59.25,20;63.5,282.25;4.75,147.75;17.25,7.75;17.5,43.5;19,235
6290;24.75,312.25;58.75,71;59.25,20;59.25,277.75;9.5,195.75;13.5,54;17.75,66.5;17.75,238
4212;48.5,251.75;49.75,79;62.25,38.25;65.75,326.75;9.5,195.75;13.5,54;17.75,66.5;35.25,297.5
2810;23.5,252;47.75,80.25;62.25,38.25;65.75,326.75;10.5,230;20.25,88.5;22,57.75;29.5,276.25
2515;24,252.75;40,88;45,16.5;65.75,326.75;24.5,222.5;25.5,98.25;29.5,88.5;29.5,276.25
4727;24,252.75;39.5,78.75;45,16.5;65.75,326.75;8,196.25;23.5,127;35.5,76;62.5,283.25
3700;17.25,217;22.25,115.25;58.75,21.25;65.75,326.75;21.75,211;23.5,127;56.75,46.25;57.25,278
3467;17.25,217;32.75,128.5;58.75,21.25;65.75,326.75;21.5,210.25;38.5,148;42,78;54.5,231.25
5437;3.5,246.75;32.75,128.5;42.25,49.75;50.75,276.5;2,231.5;16.5,135.25;42,78;63.5,280.25
259;2.25,255.5;21.75,114.5;27.75,52.75;46,255.25;21.25,232.25;27.5,124.75;42,78;63.5,280.25
5982;4.5,242;21.75,114.5;39.25,9.5;46,255.25;13.75,235.25;47.75,153.5;60.5,86.75;63.5,280.25
378;20.75,218.25;27.5,170;35,5.75;50.75,254.75;5.75,281;47.75,153.5;50,69.25;63.5,280.25
1241;9.5,171.25;16.5,121.25;16.75,40.5;37.25,257.25;15.75,250.75;47.75,153.5;53.75,28.5;63.5,280.25
3034;5.25,164.5;13,145.25;21.25,62.25;42.5,252.75;15.75,250.75;24,134.75;26.25,3.25;63.5,280.25
6106;18.75,138.5;25.5,149.5;28.5,94.25;42.5,252.75;6,231.75;9.25,176.75;26.25,3.25;33.5,264
2901;26.5,153;39.5,114.25;41.75,109.5;46.5,287;6,231.75;9.25,176.75;31.75,2;61.5,280.25
3561;3.25,128.5;10.25,120;42,117.25;42.75,253.75;6,231.75;7.5,197.25;41,35.75;61.5,280.25
345;19,149.75;40.75,116;50.25,115.75;66.75,228.5;7.5,197.25;22,232.25;24,11;61.5,280.25
4274;11.75,106;50.25,79;54.25,93;64.5,233;13.5,199.75;22,232.25;25.25,20;61.5,280.25
1102;5.5,64.5;28.5,79.75;40.75,117.5;63.25,227.25;13.5,199.75;22,232.25;25.25,20;63.25,280.25
895;2.25,59.75;2.25,71.25;5,122.75;40.5,256.75;13.5,199.75;21.25,250.75;22.5,20.75;63.25,280.25
4177;2.25,59.75;22,114.75;35.5,157.75;57.25,299.25;13.25,249.5;29.75,234.25;51.5,49.75;63.25,280.25
1112;2.25,59.75;39.25,134.5;45.75,179.5;63.5,275.25;13.25,249.5;41.25,238.25;50.75,57.5;64.5,297
3020;2.25,59.75;31.5,112.75;62.75,208.25;62.75,285.75;1.75,235.25;22,234.25;50.75,57.5;66.5,261.5
516;2.25,59;6,122.75;14.5,199.75;38,245.25;14.5,234.75;24.25,183.5;50.75,57.5;66.5,261.5
5452;5,113.25;7.75,107;26,186.25;38,245.25;14.25,238.5;30.75,141.75;57.75,97.75;66.5,261.5
1046;4.75,116.75;34.5,115.5;58.75,208.75;69.25,220.25;27.25,252.5;30.75,141.75;42.5,118.5;66.5,261.5
2929;4.25,116.75;41.5,88.5;68,173.75;69.25,220.25;19.25,252.75;29.75,125.75;30.75,141.75;39,288
437;4.25,116.75;27.75,52;68,173.75;69.25,220.25;5.25,247.25;40,93.5;41,148;64.5,299
4801;14.5,82.5;56,73;68,173.75;69.25,220.25;13.75,235;29.5,80;48.25,133.25;57.25,303
5845;30.5,115.5;56,73;68,173.75;69.25,220.25;22.25,210.5;24,64.5;34.25,165.75;50.25,333.75
1913;48,79;54,103.25;60.25,207.25;68,173.75;11.75,235.25;21,48.25;34.25,165.75;60,346.75
6027;54.25,78.75;60.25,126.25;67.75,229;68,173.75;7.75,277.5;25,17.25;41.25,118.25;60,346.75
3505;54.25,78.75;60.5,122;68,173.75;68.25,228.25;27.75,238.75;49.75,21.75;57.75,109.75;60,346.75
5400;48.75,118;54.25,78.75;68,173.75;68.25,228.25;28.25,190.75;31.25,48;46.5,93.5;61.5,354.25
1340;10.25,121.5;36.75,78.5;50.25,139;61.25,174.25;3.25,230;31.25,48;46.5,93.5;54.5,357.25
968;26.5,136.75;43,92;47.75,116;55.25,165.5;3.25,230;31.25,48;46.5,93.5;64.25,344
5080;31.75,126.25;37.75,80;42.75,115.75;57.25,148.25;3.25,230;31.25,48;46.5,93.5;62.25,369.75
5004;8,152.25;21,113.5;48,116.5;63.25,139.5;25.5,217;31.25,48;46.5,93.5;58.25,368.5
3826;21.75,149.25;23,115.5;24.75,107.5;34.25,94;5,234;13.5,47.25;46.5,93.5;58.25,368.5
5579;21,148.75;36.5,78;65,94.25;67,65.5;26.5,232.25;39.25,43.25;46.5,93.5;58.25,368.5
3423;15.75,120;26.75,50;42.5,116.25;63.25,72.75;12,235.25;39.25,43.25;46.5,93.5;56,368.5
4369;16,123.5;16.75,39.5;42.5,116.25;57.5,42.25;12,235.25;32,12;52.75,118.75;56,338.75
3900;8.75,82.75;36,51.25;42.5,116.25;44.25,30.5;13.75,272.75;16,5;52.75,118.75;67.25,317
578;8.75,82.75;41,37.5;42.5,116.25;62.75,70;7,234.75;8.5,4.75;44.5,121.5;68.75,339.25
5083;26,115.75;41,37.5;41.75,79.5;49.25,116;2.25,234;8.5,4.75;13.75,125.75;22.25,324.25
5401;10.25,133.25;32.25,5;57.5,91.5;57.75,149.25;2.25,234;8.5,4.75;16.75,102.25;35.25,280.5
898;12.25,137.5;17,19.75;39.75,116.25;71.25,177.25;2.25,234;8.5,4.75;25.25,90.75;35,275.25
3338;13,115.75;29.25,33.25;38.75,119.5;71.25,177.25;5.5,235;8.5,4.75;23,55.75;60.5,284.75
936;23.75,115.5;36.25,50.5;38.75,119.5;61,171.75;7.25,251;23.25,3.25;53.75,29.5;60.5,284.75
2334;18.25,121.75;26,78;29.75,114.25;55,138;7.25,251;23.25,3.25;53.75,29.5;65,291
6315;0.75,161;14.5,35;18,119.75;29,169;7.25,251;23.25,3.25;55.5,27.25;62,307.75
2444;0.75,161;8.75,10.75;36.5,78;65.75,161.5;7.25,251;8,11.75;27,11;63.25,352.5
5489;27.75,181.5;29,27.75;63.75,68.5;65.75,161.5;7.25,250.75;7.75,48;27,11;62,343.5
5123;4,166;9.75,9.75;20,57.25;65.75,161.5;0.25,201.25;16.25,50.25;26.5,15;62,343.5
6157;6.25,166.25;10,34;10,36.25;63.5,175.75;13,230.5;16.25,50.25;45.75,30.75;62,343.5
958;6.25,166.25;22.25,34.5;26.25,50.5;33.75,180.5;6.5,233.5;7.75,49.5;41,28.75;62,343.5
3482;6.25,166.25;13,17.75;28.75,17;31.75,184.75;6.5,233.5;17.75,59.25;35,11.75;35.25,326.75
6270;6.25,166.25;7.25,73.25;39.25,5;59.5,167;6.5,233.5;19.5,88.5;35,11.75;64,307.75
5153;6,158.5;19.25,105.75;29,9;63.5,149.25;6.5,233.5;28.75,126.75;40.25,16.75;64,307.75
3812;24.25,116.5;25,114.5;27,5.75;63.5,149.25;17.75,222.25;28.75,126.75;40,15.5;71.75,316.5
3085;8,154.75;34.25,155.5;57,21.5;66.25,92.75;17.75,222.25;28.75,126.75;31.25,46.5;69,318.25
1009;8,154.75;39.5,149.75;43.25,30.5;57.75,56.75;2.25,255;32.5,141.5;48,7.75;69,318.25
189;8,154.75;22.75,126.75;31.75,22.5;48.5,49.75;22.75,210.5;32.5,141.5;47.25,8;57.25,277.75
2323;22.75,126.75;29.5,179.5;39.5,73;44.75,30.5;7,199.75;18,190;47.5,8;57.25,277.75
5338;12,133.5;32.25,221.5;41.25,80;44.75,30.5;18,190;27.25,230;50.25,23.75;56,278.25
59;16.25,134.75;18.5,222.25;41.5,117.5;60,36.75;23.25,144;27.25,230;42,29.25;56,278.25
6297;18.25,156.75;21.75,263.25;22,109.75;60,36.75;12.75,90.75;27.25,230;28,2.5;56,278.25
3672;21.25,160.5;21.75,263.25;29.75,114.25;39.5,52.75;1.75,107.75;6.25,235.25;21.25,21.25;56,278.25
1358;15.5,138.5;45,231.75;54.75,103;61.5,30.5;0.5,79.5;2,234.5;21.25,21.25;56,278.25
4382;27.75,150.5;45.75,228;54.75,103;61.5,30.5;12,86.75;14.5,199.25;30.25,7;60.75,296.75
2284;25.25,142.25;29,254.25;34.75,113;52.5,33.75;10.25,86;30,170;30.25,7;60.75,296.75
3557;4.5,151.75;29,254.25;40.5,147.25;48.25,5.5;6,91.25;10,196.5;30.5,2;60.75,296.75
5421;8.25,101.5;9.5,239.5;15.25,189.25;48.25,5.5;8.25,67.5;10,196.5;27.25,11.5;57.25,302
4334;3.25,71.75;8,204.25;29,174;48.25,5.5;8.25,67.5;8.75,249;17.75,23.5;57.25,279
4292;0.5,54.25;8,204.25;22.25,116.25;39,76.5;4,35.5;8.75,249;14.25,50;54,277.25
5829;0.5,54.25;15,216.5;51.25,124.25;52.25,46;3.75,41;8.75,249;14.25,50;31.75,281.5
3747;10,7.75;15,216.5;21,150;57,18.75;3.75,41;14.75,219.25;46.75,30.75;66.25,267.25
3751;10.5,7.75;10.75,265;34,180.5;55.25,71.5;2,87.75;14.75,219.25;16.5,50.25;66.25,267.25
4650;13,14.5;31.25,263.5;31.75,184.75;55.25,71.5;29,73.25;40.5,229.75;46,23.75;66.25,267.25
6037;10.25,6.75;15.25,313.25;31,191.5;57,102;6.25,48.5;18,220;46,23.75;66.25,267.25
1238;16.25,36;16.25,311.75;31,191.5;46.5,132.75;25,91.75;38.75,235;44.5,36.75;66.25,267.25
2364;6.75,68.25;16.25,311.75;47,179.5;57.25,147.75;24.5,88.75;30.25,234.5;44.5,36.75;47.5,231.25
2879;8,60.5;16.25,311.75;47,179.5;57.25,147.75;2,120.75;3.5,232.5;16.75,58;27.5,209.5
3818;26.75,73;31.75,305;38.5,155.5;69.5,174.75;2,120.75;3.5,232.5;17.5,49;40.75,190.25
5844;20.5,61;41,303.5;58.5,136.75;66.5,173.75;2,120.75;3.5,232.5;13,51;67.5,189.75
502;20.5,61;57,277.5;58.25,173.25;58.5,136.75;1.5,120.75;13.75,230.25;34,12.25;67,192.25
2477;16.25,73.25;57,277.5;58.25,136.25;70,177.75;1.75,122.25;13.75,230.25;51.75,21.25;60.5,206.5
4895;18.75,107.5;48.5,256.5;58.25,136.25;70,177.75;1.25,104.75;13.75,230.25;43.5,33.25;49,184
1791;16.75,134;55.75,220.25;56,128.25;64.75,176.25;5.75,92.25;18,230;43.5,33.25;49,184
703;27.25,94.5;42,252.5;56,128.25;64,213.25;14,133.75;18,230;21,59;42.75,184.75
3983;50.75,52.5;56.5,240.5;57.25,76.75;64,213.25;14,133.75;14.75,238.5;22,24.75;68,153
564;51.75,14;56.5,240.5;57.25,76.75;63.5,216;7.25,85.25;9.5,196.5;30,59.5;55.5,108.5
5089;36,57.5;40.5,255.5;41.5,65;63.5,216;7.75,85;20,182;37,77.25;55.5,108.5
3286;36,57.5;40.5,253.75;41.5,65;47,252.25;3,108;4,159.75;7.75,85;20,125.75
3965;26.25,107.25;37.25,274;57.5,97.75;64,271.25;3,108;4,159.75;9,58.25;43,97.5
850;18.5,132.25;42.25,254;43.75,134.75;51.25,289.75;3,108;4,159.75;9,58.25;42,78
5610;18.5,132.25;24.25,221;43.25,135;51.5,276;8.5,99;10.25,135.25;14,66.25;42,78
3357;17.75,120;24,256.25;35,157.25;39.75,253.75;6.5,98.75;10.25,135.25;14,66.25;48.25,57.5
4947;4.75,106.5;13.25,246.25;47.5,149;53.75,218.5;6.5,98.75;10.25,135.25;18,12;31.25,47.5
2585;4.75,106.5;22.5,253.75;47.5,149;64.75,238.5;24.75,54.25;24.75,92.25;37.5,3.5;45.25,50.25
4774;4.75,106.5;22.5,253.75;47.5,149;53.75,241.5;7.75,58.5;15.75,54.75;24.75,7.25;31.75,3.25
4276;4.75,106.5;22.5,253.75;39.25,114.75;53.75,241.5;3,23.5;9.25,7.5;9.75,52;29.5,27.25
5276;22.5,93.25;22.5,253.75;39.25,114.75;53.75,241.5;2,14;6.75,12.25;15,59;34.75,8.5
530;11.75,106;12.25,256.25;37.5,120.5;43.25,268.75;2,14;9,2.75;9,56;34.75,8.5
2684;14.25,141.5;19,222.25;25.25,73.25;41.5,272.5;9,2.75;9.25,54.25;9.75,48;34.75,8.5
3993;8,164.5;30.25,255.75;51,100.25;64.75,288.75;9,2.75;9.75,48;25,90.75;31,9.5
