begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
2982;2.5,352.5;14.25,309.75;41.5,67.25;68,335.25;7.75,83;24.75,342.5;36.75,258.5;60.25,291.75
5084;19.25,354.5;23.75,314.25;44.25,45.25;51.25,367.5;14.75,121.75;24.75,342.5;36.75,258.5;60.25,291.75
6059;20.5,313.75;21.25,301.5;26.5,79.5;41.25,329.5;8,97.25;24.75,342.5;36.75,258.5;62,289.5
9657;2.25,347;10,341.25;24,117.75;29.25,314.5;10,58.75;24.75,342.5;36.75,258.5;65,279.5
8163;2,345.5;33,360;33.75,117.5;40.75,281.75;16,12.5;25.75,309.75;36.75,258.5;65,279.5
4324;33,360;33.75,312.25;57,131.75;63.75,236.25;24.25,46.75;27.25,297.5;39.75,256.5;65,279.5
10959;2.25,346;13.75,281.75;62.75,141.5;63.75,236.25;24.25,46.75;29.5,255;58.25,232.5;60.25,300.5
7021;6.5,325.5;21.75,253;60.25,163.5;63.75,236.25;24.25,48.25;56.75,279.25;58.25,232.5;64,288.75
274;12.75,312.75;48.5,253.25;54.5,209.75;64.25,266.75;2.75,35.25;35.5,260.75;58.25,232.5;64,288.75
4812;4.25,313.25;24.75,290.25;34.25,254;63.75,272.75;1.75,42;4.25,230.25;58.25,232.5;64,288.75
376;21.75,280.75;24.75,304.5;33.5,302;34.25,254;1.75,42;5.5,231;12,232.75;66,268.25
13491;6.25,314;30,268.25;41.5,324.25;63,264;1.75,42;5.5,231;46.75,236.75;66,268.25
7579;6.25,314;24.75,247.75;43.5,363.5;62.25,306.25;8.5,59.25;12.75,204.75;20.25,252;66,268.25
8586;16.25,263;22.25,261.75;22.25,363.5;62.25,306.25;4.75,62.5;5.25,229.75;32.25,283;66,268.25
11456;9.75,239.25;30,268.25;36,344.75;59.25,346.25;4.75,62.5;18,229.75;21.75,251;66,268.25
13319;3,200.25;39.5,255;43.25,353.75;57.5,343.75;16.75,91.75;21.75,251;30.25,206;66,268.25
11998;3,200.25;7.25,246.25;29,303;30.25,309.75;9.25,121.25;29,253.75;29.75,169.75;66,268.25
5032;3,200.25;21.25,255.75;37.75,314.75;39.5,345.75;9.25,121.25;17.25,252.5;33.25,139.75;64,281
2506;11.75,202.5;15.75,200.25;23.75,363.75;45.25,303.5;9.25,121.25;9.75,239;19.5,191;64,281
2913;11.75,202.5;15.75,200.25;23.25,364;45.5,252.25;2.25,91.25;12.5,197;27.75,240.25;53.25,317.5
269;11.75,202.5;34,179.25;62.25,351.75;63.75,291.75;6.75,55.25;10,230.5;12.5,197;63,306
9531;4.25,206.75;34,179.25;44.25,327.75;48,273.25;6.75,55.25;14.75,234.25;18,184;32.5,326
10952;4.25,206.75;11.5,151.75;25,306.5;42,301.5;6.75,55.25;19.75,200.75;20,189;23.75,324.25
11630;3.25,207;32.5,116.25;41.75,301.5;46.25,303.25;10.5,85;15,230.5;20,189;23.75,324.25
1838;9.5,171.5;29.75,131;37.75,304.5;46.25,303.25;10.5,85;12.25,184;37.25,196.25;45.25,317
6433;8.25,166;21.25,113.5;37.75,304.5;63.25,281.75;9,79.25;17.25,146.75;37.25,196.25;62.5,288.5
11967;8.25,166;16.5,135.25;54.25,343.5;63.25,281.75;7.25,121.25;7.5,99.25;10,159.75;27.5,277.25
1916;7.75,120.5;9,166.25;13.25,313.75;63.25,281.75;7.5,99.25;11,134.75;13,161.5;33,276.25
13727;9,166.25;28.75,137.75;32,301.5;63.25,281.75;25.75,142.5;26.5,167.75;35.75,166.75;40,241.5
2342;22.75,218.5;49,115;58,347.75;66,241;25.75,142.5;26.5,167.75;35.75,166.75;38.75,265.5
2276;7.5,266.5;24.5,117.5;30.75,353.25;66,241;26.5,167.75;42.25,184.75;44.75,148;66.5,264.25
5153;13.5,255.5;25.5,93.25;30.75,353.25;57.25,282.5;17.25,164.75;34.5,148;42.25,184.75;56.25,292
4508;3,246.25;23.75,64.75;41,367.75;56.75,242;10.25,164.75;18,192.5;34.5,148;56.25,292
11988;21.75,253.75;23.75,64.75;25,350.75;29.75,268;0.75,141.5;18,192.5;52.25,124;60,306.25
3178;0.75,259.5;28.25,52.25;28.75,306.25;51,281.25;0.75,141.5;10.5,199.5;52.25,124;63.5,296.5
6647;1,252.75;4.5,7.25;43.25,343.75;67.25,325.75;0.75,141.5;22.75,183.5;52.25,124;53,333
14875;1,252.75;4.5,7.25;43.75,344.5;65.5,303.75;6.25,147.75;14.5,230.5;41.5,83.75;63.25,368.25
5562;26.5,299.5;32.5,57;37.5,306.25;59,326.5;8.5,204;26.75,213.75;41.5,83.75;63.25,368.25
14386;3.5,311.25;31.75,9.5;46.25,304.5;59,326.5;29.25,234.5;31.5,254;52.5,58.75;63.25,368.25
10568;14.25,325.5;27.25,15.5;28.75,344.25;57.75,361.25;29.25,234.5;44.75,264;52.5,58.75;58.25,368.5
2125;21.25,296.75;41,68.25;41,324.5;55.5,354.5;29.25,234.5;44.75,264;52.5,58.75;58.75,318
11246;17.5,351.5;27.25,80;34,302.25;47.25,368;35,228;44.75,264;45.75,32.25;58.75,318
3261;21.75,365;27.25,80;48.5,304;49.75,301.75;30.25,230;57,197.75;58.25,94.75;58.75,318
4317;1.25,359;27.25,80;31.5,254.25;32.25,285;23.25,176.75;30.25,230;58.5,89.75;63.5,282
6181;9.25,365.25;27.25,80;31.25,284.25;31.5,254.25;9.5,163;13,233.75;39,88.5;62,283.25
8981;1.75,360;16,65.25;22.25,254;65.5,237.25;9.25,120.75;37.25,197.75;39,88.5;62,283.25
5246;10.75,343.5;27.5,94.25;33,255.75;60.25,208.25;9.25,120.75;37.25,197.75;39,88.5;54,278.75
13320;14,310.5;27.25,63.25;29.25,252.5;33.5,185.25;9.25,120.75;22.75,182.5;43.5,78;54,278.75
9254;37.5,303.25;47.25,29;48.75,291.5;61,172.75;9.25,120.75;32.75,227.5;43.5,78;67,231.5
4967;4.75,314.5;12.75,59.25;48.75,291.5;59.75,202.5;9.25,120.75;35,201.5;41,35.25;49.5,198.75
14039;9.5,355.75;41,37;41.25,253.75;59.75,202.5;13,138.75;39.25,201;41,35.25;60.5,209.5
11720;15,310.5;28.25,50.75;29.25,306.25;59.75,202.5;20.25,147.25;28,165.75;51.5,44.75;60.5,209.5
1402;15,310.5;28.25,50.75;46.25,268.25;59.75,202.5;3.5,121.75;22,126.5;56.25,32.25;58.75,208
2590;13.5,333.25;28.25,50.75;46.25,268.25;71.25,165.5;15.25,127.5;18.25,91.75;25.75,54.25;42.25,224.25
3188;38.25,355.25;58.25,79.25;64.5,240.25;71.25,165.5;14.25,97.25;15.25,127.5;16,48;20.5,238
6982;19.5,369.5;58.25,79.25;63.5,225.5;71.25,165.5;16,50.75;21.5,126.5;29.75,56;43,239.5
12720;20.75,367.75;39.5,67.25;63.5,225.5;71.25,165.5;3,35.75;17.5,133.75;22.75,11;29.25,234.75
8066;8.25,347.5;61.25,70.75;63.5,225.5;64,94;3,35.75;10,197.25;24.75,9;37.5,259.25
12129;8.5,310.75;10.5,80;22.75,243.75;64,94;8.25,46.5;10,197.25;14.25,64.5;50.25,302.25
11387;26.5,299.5;30.75,51.25;43.25,277;44.25,89;8.25,46.5;48.25,199.5;49.75,49.25;50.25,302.25
8188;14,311;30.75,51.25;33,303.5;46.5,101.25;3.25,64.25;10,232.75;27,9.5;50.25,302.25
6263;14,311;41,69.75;49,289.25;61.25,80.75;5.5,59.25;10,232.75;24.5,30;28,321.25
10865;39,333.5;42.25,35.25;49.5,287.75;61.25,80.75;5.5,59.25;20.25,251.5;43.5,20.25;62.25,305.25
13816;39,333.5;39.75,21.25;48.25,289.75;61.25,80.75;4.25,50.25;5,229.75;26.75,12.25;36.25,325.25
4171;19.25,364;23.5,63;59.75,304.25;61.25,81.75;4.25,50.25;5,229.75;10,11.75;41.75,299.75
10467;16,312.75;22.25,42.25;32.75,342.25;38.75,84;10,11.75;22.75,186;25.25,50.25;41.75,299.75
7481;16,312.75;25,9.25;30.25,366.25;30.75,80;10.5,12;22.75,186;31.25,27.25;49.25,302
5737;21.5,253.25;25,23;25,303.75;30.75,80;10.5,12;20.25,134.75;33.5,12.25;36.75,324.5
268;22.5,246.75;25,23;34.25,254.75;49.5,50;4.25,49.25;20.25,134.75;31.5,9.5;35.25,324.5
11362;8,314.5;8.25,47.5;22.5,246.75;66,103.5;26.25,56.5;28.75,127.25;31.5,9.5;41.5,326.25
8845;4.5,311;8.25,47.5;28,268.25;39,117.25;20.5,64.5;28.75,127.25;50,47.75;60.75,337.25
2362;4.5,311;8,7.25;30.25,252;39,117.25;2.5,23.75;21.75,122.25;42,5.25;46.75,317
9255;1,347.5;8,7.25;41,252.75;68.75,167.5;1.5,11.25;13.5,88.75;42,5.25;62.25,355.75
5404;1,345.5;8,7.25;64,218.75;68.75,167.5;24.75,55.75;41,57.75;42.25,44.25;42.5,335.25
5435;2.75,349;8,7.25;64,218.75;68.75,167.5;18,88.5;26.25,48.5;43,92.5;60.5,282.25
11360;33.25,341.75;61.5,26.5;68.75,167.5;69.75,214.5;23.5,125.5;26.25,48.5;33,140;64.25,285
15195;23,305.25;61.5,26.5;68.75,167.5;69.75,214.5;7.25,135.25;17,51.5;20.75,142;63.5,290.25
3497;32,305.5;37.5,26;68.75,167.5;69.75,214.5;23,182;29,94.75;38.25,133.75;60.5,348
14019;21.75,301.5;37.5,26;59.25,165.5;69.5,168;6.5,199.75;16.5,134.75;46.25,118;60.5,348
10981;32.25,256.75;62,18.25;63.75,168.5;71.5,171.75;6.5,199.75;7,87;57.5,109.25;60.5,348
1900;12,310;47.75,23.75;63.75,168.5;71.5,171.75;14.5,197.5;36,88.5;57.75,83.25;64,345.5
2876;2,357.5;47.75,23.75;63.75,168.5;69.25,215;25.75,190.5;29.25,57.5;48.5,79.75;56.25,292.75
6166;1.75,373.5;14,13;29.75,153;62.75,213.25;18.25,233;38,58.5;48.5,79.75;56.25,292.75
2379;1.75,373.5;27.75,51.75;39.5,140.25;64,264;3.75,231.75;10.75,37;17.75,109.75;56.25,292.75
10223;26.5,345.5;37.5,78.5;38.5,157.5;62.75,276.75;3.75,231.75;10.75,37;43,78;58.25,289.5
15690;28.25,313.25;48.75,50;57.5,148.5;63,285.25;3.75,231.75;10.75,37;20.75,87;58.25,289.5
13730;32.25,284;36,49.75;49.5,113.5;67.75,298.25;3.75,231.75;9.5,56;20.75,87;32,294.25
8315;11.5,296;31.25,80;43,115.75;59,287.5;3.75,231.75;4.5,54.5;15,50.5;32,294.25
6617;19.75,260.5;32.75,115.75;44.25,79.5;60,302.75;3.75,231.75;4.75,49;15,50.5;25.25,324.75
12619;10.5,254.5;18,152;34.25,93.5;43.25,339.75;3.75,231.75;9.75,8.75;13,81.75;25.25,324.75
6613;13.75,254;36.5,181;47.75,105.25;63.5,354.25;5.5,229.75;9.75,8.75;18,58.5;25.25,324.75
13360;2,260;10.75,200.5;15,94.25;47.75,367.5;5.5,229.75;9.75,8.75;15.25,59.25;35.25,274.75
14668;2,260;10.75,200.5;15,94.25;28.75,357;16.5,199.75;21.25,57.25;22,79.5;47.75,224.25
12434;2,260;10.75,200.5;15,94.25;37.5,333.5;2,168;12,39.25;21.75,87.5;43.75,226.25
9722;2,260;10.75,200.5;15,94.25;38,350.25;6.5,162;23.25,47.5;24.5,67;29,255
2767;14.75,310.75;29,252.5;30.5,127.75;31,303;14.5,199.5;23.25,47.5;23.5,59;29,255
13889;25.75,347.75;29,253.5;39.5,138.5;58.5,340.75;14.5,199.5;23.25,47.5;23.5,59;66.75,268.75
3432;25.75,347.75;26,252;42.25,113.5;50.25,347.75;4.75,174.25;23.5,59;41.25,49.25;64.75,299.25
12024;24.75,312;53.75,232.5;58.75,124;67.25,342.5;4.75,174.25;23.5,59;64.5,30.75;64.75,299.25
3088;32,302.75;45.75,252.75;49.25,135.5;60.25,298.25;4.75,174.25;14.5,59.25;21.25,47;64.75,299.25
1413;13.75,286.25;22.75,216;38,157.5;39.5,305.5;4.75,174.25;14.5,54;32.5,28.25;64.75,299.25
6832;28,269.75;47.25,256.25;47.75,139.75;53,350.25;4.75,174.25;8.5,47.5;13.75,59;64.75,299.25
3493;28,269.75;39,251.75;40.75,179.5;54.5,349;0.25,190;2.25,65;32.75,59.5;64.75,299.25
5615;25,253.25;27.75,268.5;40.75,179.5;41.5,346.5;13,179.5;23.5,54.75;64,43.75;64.75,299.25
13703;12,310.25;17,223;17.25,134.5;17.5,365.25;12.25,183;23.5,54.75;60.5,43.75;64.75,299.25
5941;17.25,287.25;38,252.25;63.25,122.5;64,350.75;12.25,183;14.5,9.5;60.5,43.75;62,344.25
10030;6.5,312.25;11.5,238.75;54.75,142.5;64,350.75;26.5,230.75;30.25,11.5;33.5,9.5;62,344.25
9036;31.5,334.75;34,180.25;48.75,114.75;58.5,335.75;14.5,232;33.5,9.5;50,41.75;62,344.25
2068;19,369;34,180.25;55.5,97.75;69.5,337.75;8.75,203.25;30.75,56.5;33.5,9.5;54.5,368.75
6203;1.5,368.5;22.25,164;53.5,47;58.5,341.75;25,238;30.75,56.5;33.5,9.5;36.25,349.25
2918;21.75,367.25;29.5,116;31.5,93.25;33.5,363;13.75,274.25;30.75,56.5;33.5,9.5;39.75,345
14937;13.25,370.25;17.5,119.25;25.5,93.25;48.75,339.25;19.75,231.25;30.75,56.5;33.5,9.5;44.75,326.25
8029;7.5,339;28.25,78;50.5,129.5;58.5,325;27.75,233.5;30.75,56.5;33.5,9.5;62.25,339
12416;38,317;53.75,89.5;60.75,143.75;69,336.25;27.75,233.5;30.75,56.5;33.5,9.5;64.75,371.25
6636;27.25,270;43,114.5;64.5,163;68.5,338.75;14.25,249.75;18.25,7.25;30.75,56.5;64.75,371.25
2837;7.75,237;28,79;28.5,172;58.25,351.25;14.25,249.75;17.25,30.5;18,10.5;64.75,371.25
2583;23.25,204;41,63.5;48,132.5;68.5,344.75;14.25,249.75;15.25,58.75;55,29;64.75,371.25
1494;10.5,173.5;30,115;43.25,139.75;68.5,344.75;14.25,249.75;16.75,28.25;20.5,67;27.5,329.75
13173;20.75,159.5;22,152.25;56.5,142;68.5,344.75;14.25,249.75;58.5,33.5;58.5,93.75;65.25,297.5
12941;4,154.75;7.5,158.5;17.25,122.5;68.5,344.75;3,280.75;22,54.75;51.25,129.5;65.25,297.5
12359;0.75,142.75;5,159.5;33,160.5;43.75,332.5;3,280.75;22,54.75;46.25,141.5;54,334.75
14871;4,117.25;14.5,119.75;15.5,159;43.75,332.5;0.5,312.5;22,54.75;46.25,141.5;64.75,352.5
12154;4,117.25;21.75,164;31.25,125.25;61.75,325.75;21.5,271.25;30,95.75;39.75,114;64.75,352.5
8843;4.25,116.75;21.75,164;31.25,125.25;33.5,351;32.25,281;32.5,125.25;49.5,123.25;64.5,346.75
9553;9,153.75;9.25,202.5;23.25,107.75;33.5,351;7.75,280;24.75,161.75;58.5,85.25;64.5,346.75
8552;14.5,131.75;16,236.75;35,150.5;57.5,355.75;6,278.75;24.75,161.75;41.75,123.5;64.5,346.75
12233;25.5,149.5;41,276.25;42,127.5;57.5,355.75;2.75,231.25;24.75,161.75;55.5,134.75;59.75,361
7560;21,116.25;30.75,314.5;34,143;57.5,355.75;23.25,210;34.25,184.5;55.5,134.75;59.75,315.75
13366;8.75,107;21.5,261.5;34,143;57.5,355.75;13,233.75;16.25,206.75;17.25,104.5;64.5,362.75
14903;23.25,113.25;32,257.25;54,165;57.5,355.75;13,233.75;18,199.25;48.5,58.5;53.25,370.5
10521;5.5,124.5;6.5,254;24,200.5;56,356.5;13,233.75;18,199.25;49.25,36.25;61.75,360
7474;5.5,124.5;6.5,254;31.25,180.5;58.25,343.25;20.25,252.75;35,247.25;35.5,20.5;63.25,362
14610;5.5,124.5;24,252;50.25,179.5;58.25,343.25;1.5,232.25;25,259.25;44,38.75;46.75,352.75
4101;2,123.5;39,252;50.75,139.5;69.75,300.25;1.5,232.25;25,259.25;57.75,83.75;58.75,315.5
6473;18.75,134;39,255.5;51.5,98.25;56.75,287.25;1.5,232.25;47.25,238.5;57.75,83.75;60.75,351.75
14509;18.75,134;32.25,256.25;61.75,78.5;64.5,235.5;1.5,232.25;47.25,238.5;60.25,28;64.25,371.25
10316;18.75,134;21.75,243.25;31.75,49.5;38,256.75;1.5,232.25;23.75,269.75;34.25,20.75;65.5,339.25
2043;8.25,166;9.75,246.75;10.5,80;45,268.5;1.5,232.25;2.25,303.75;33.5,21.5;65.5,339.25
151;13.25,202.75;15.5,223.25;25.25,105.75;47.5,255.25;1.5,232.25;4.25,280.5;26.5,10.25;65.5,339.25
9825;28.5,171;31,190;41.5,68.75;49.5,257;1.5,232.25;4.25,280.5;7.75,47.5;25,332.25
13494;4.25,148;26.75,142.25;54.75,93;64.5,273.25;1.5,232.25;4.25,280.5;6.75,47.5;49.25,369.75
6409;25.75,131.75;27.5,123.5;40.25,128;40.5,256.5;1.5,232.25;4.25,280.5;10.25,3;17.25,338.5
14662;4.5,153.75;25.25,164.5;27,164.5;54,289;1.5,232.25;4.25,280.5;7.25,36.75;24,358
15395;32.25,117.25;37.75,165.5;58.75,170.25;63.5,279.25;1.5,232.25;2,280.75;7,37.75;24,358
7364;4,135.5;10.5,177.5;63,229.25;63,259;1.5,232.25;2,280.75;15.75,11.75;60.25,362.5
11582;10,176;55,211.5;56.75,229.25;62.75,285.75;1.5,232.25;2,280.75;4.5,52;47.75,357.25
11164;17.75,220.5;24,190;25.75,208.5;62.75,285.75;2,280.75;3.75,232.5;7.25,28.5;18.5,373.25
13432;10.75,238;18.5,221.25;23.25,191.25;28.75,268;0.5,309;5.75,251.5;7.25,28.5;18.5,373.25
2657;2.75,247.75;14.5,221;19.5,202;50,276;0.5,295.5;5.75,251.5;6.75,67.5;18.5,373.25
3249;14.5,221;19.5,202;22,241;22,297;0.5,319.5;5.25,258;26.25,55.5;64.25,353.25
3091;10.25,205.5;17.25,223;23.5,253.25;30.75,302.25;0.5,319.5;12,232.25;22.25,50.5;64.25,353.25
14575;2,236.5;23.75,256.75;50,254.75;58.75,292;0.5,319.5;12,232.25;16,49;63,356.25
9303;22.75,206.25;42,234.25;58.75,214.25;67.75,302.25;0.5,319.5;6.5,197.5;16,49;28.5,371.25
11178;24,253.75;26,253.75;58.75,214.25;60.5,286.25;4.5,312;6.5,197.5;6.75,8;23.25,327
2568;24,253.75;40.25,254.75;49,179.5;63.75,345;5,362;6.5,197.5;17.75,11.5;63.5,288
6216;3.25,247.25;6.25,247.25;63,170.75;63.75,345;4.5,362.25;6.5,197.5;23.5,11;67.75,255.5
12272;26.75,216;34.25,252;58,211.25;67.75,305.25;4.5,362.25;13.75,232.75;23.5,11;56.75,275
9526;3.75,243.25;25,216.5;36,216.5;67.75,305.25;3,371.25;15.75,252.75;23.5,11;54,277.25
14794;3.75,243.25;9.5,171;17.5,192;51,276;2.75,357;30.75,254.25;33.75,58.5;54,277.25
6209;3.75,243.25;9,158;17.5,192;51,276;0.75,308.75;2.5,256.25;6,47.5;30,266
323;3.75,243.25;17.5,192;28.75,151.5;41.5,303.5;15.75,252;19.5,233;30.25,78.25;45.75,264.5
4247;3.75,243.25;14.5,153;17.5,192;29.25,346.75;4,279.75;8.5,199.5;32.25,58.5;32.5,253.75
5048;3.75,243.25;11.5,172.5;17.75,192.25;51.25,350.25;4,279.75;4.5,229.75;26.75,9;58.75,206
9428;1.5,258.5;11.5,172.5;13.75,239.5;40.25,355.75;5.25,278.75;32.75,225.5;42,3.25;58.75,206
4124;13.75,239.5;22.5,200.5;25.75,279.5;68,340.25;5.25,278.75;6.5,198.5;18.75,10;63,210.5
856;13.75,239.5;22.5,200.5;40,307;63.5,357.75;18,233.75;21,220;31.75,43.75;41.75,167.75
9267;13.75,239.5;21,204.5;40,281;63.5,357.75;13.5,218.75;13.75,250.25;18.5,8.75;18.5,189.5
616;13,184.25;13.5,186;37.75,254;47.25,306.25;13.5,218.75;13.75,250.25;27.25,2.75;27.5,201.5
8185;10.75,134.25;19.75,141;22.25,307;28.25,311.5;13.5,218.75;13.75,250.25;22.75,9;57.75,201.75
15848;10.75,134.25;26.5,165.5;59.25,305.25;63.5,289.25;13.5,200;13.75,250.25;14.5,7.25;37.75,190.5
2533;22.25,114.25;26.5,165.5;33,255.75;34.5,257;11.25,233.75;13.5,200;15,8.25;25,159.75
2582;12.75,147.5;25,114;33,255.75;50.5,303;8.5,288.25;11.75,234;15,8.25;21,127.75
12726;8.75,166;26.25,166;35.25,221.5;54.25,359.5;7.5,340.25;11.25,284.25;15,8.25;21,127.75
6805;1.75,128.5;26.25,166;35.25,221.5;53.5,359.5;34,276.25;37,250.75;65.5,38.75;66.75,172.75
13148;25.5,93.25;26.25,166;35.25,221.5;37.75,355;24,286.5;35,266;53.5,79.25;64.5,152.5
1101;25.5,93.25;27.75,164.5;30.5,252;37.75,355;1.75,234.75;26.5,235.25;36,127.25;42,115.5
11753;25.5,93.25;27.75,164.5;37.25,269.25;37.75,355;12.25,231;20,183.5;21.75,133.75;45.75,60
6879;25.5,93.25;32.25,184.75;39.5,244.75;41,367.75;1.5,233.5;16.5,196.5;21.75,133.75;24.5,49.75
3765;13,74.75;30.25,143.75;47.5,180;63.75,339.5;3.5,282.75;4.75,168.5;21.75,133.75;24.5,49.75
7702;6.25,60.25;22,165.5;38,161.5;38.5,339.75;3.5,282.75;4.75,168.5;21.75,133.75;43,30.25
15603;6.25,60.25;11.5,164;34.25,117.75;38.5,339.75;2.5,290.75;7,121.75;21,161.5;59.5,79.75
6287;3.5,94.5;3.75,164;7.75,132;16.25,311.5;2.5,290.75;21.5,155.75;44.25,150.25;59.5,79.75
6529;5.5,52.75;25,113.5;43,147.75;49.5,275.75;2.5,290.75;17.75,102.75;21.5,155.75;37.5,114.25
4569;5.5,52.75;29.5,79;43,147.75;54.5,280;3,280.25;5.5,81.75;44.75,150.25;50,123.25
10853;5.75,7.75;7,64.25;9,155.25;41.75,282.5;3,280.25;24.25,58.5;44.75,150.25;50,124.5
7640;5.75,7.75;13.75,48.5;21.5,112.75;41.75,282.5;0.25,319.75;15,47.75;32.75,175.75;43.25,160.75
4267;5.75,7.75;16.25,71.25;21.5,112.75;41.75,282.5;20.75,327.75;26.5,11.75;40,166;44,171.5
11153;5.75,7.75;6,84.5;41.75,149.5;48,252.5;20.75,327.75;21.75,11;34.5,126.25;68,152.5
8810;5.75,7.75;26.25,93.5;26.5,169.5;44,269.5;8.75,363.75;18.25,7.75;33,142.5;68,152.5
4199;5.75,7.75;26.25,93.5;26.5,169.5;46.75,285.5;1.75,319.25;16.5,50.5;48,114;65,173.5
11774;6.25,6.75;15.75,47.5;24.75,129.5;53.5,259.25;1.75,319.25;18.25,59.25;41,92.5;65,173.5
7941;7,6.75;38.25,78;39.5,118;52.25,274.25;1.75,319.25;17.5,54.5;35.25,88.5;65,173.5
4849;7,6.75;37.5,120.5;38.25,78;39.25,306.75;3.5,280.25;9,11.5;33.75,57.5;37,134.25
9953;7,6.75;12,165.5;38.25,78;39.25,306.75;4.5,313.75;31.5,3.5;58.25,89.75;66.5,92.25
1353;25.75,19;27.75,151.5;37.5,117.25;64,283.25;4.5,313.75;31.5,3.5;57.75,43;64,48.5
14678;19,18.75;27.75,151.5;40,125.75;43,268.5;4.5,313.75;6.75,7.25;25.5,47;57.75,83.25
12794;5.25,59.25;15.25,200.5;51.25,114.75;63.25,289.75;4.5,313.75;9,8.25;34.25,49.5;57.75,83.25
14719;5.25,59.25;15.25,200.5;61,84.5;63.25,289.75;2.5,291;8.25,37.5;15,57;60.5,79.75
7895;13,58.25;26.25,209.75;36.25,50;43.75,318.5;2.5,291;7.75,11;15,57;66.75,92
8241;8,6.75;15.75,189;32.75,57.5;43.75,318.5;2.75,290.75;15,57;41.5,28.25;56.5,141
677;8,6.75;28,173.75;38,38;58,304.75;2.75,290.75;6.25,83.25;8.25,57.25;60.5,153.5
10828;10.5,36.25;20,143.25;30,4.75;50.5,307;2.75,290.75;18,88;23.75,64;60.5,153.5
16108;29.5,65;33.75,112.5;61.25,24.5;65,348;2.75,290.75;17,55.75;49,78;60.5,153.5
10687;12,119;31,128;32.75,33.25;39,302.25;5.75,292.75;49,78;49.5,38.75;60.5,153.5
2403;3,119;15.5,159;32.75,33.25;39,302.25;3.25,298.75;26,55.75;29,49.5;36.75,175
1561;3,119;11.5,166;39.25,9.5;64,299.75;13,274.75;21.25,98.75;29,49.5;32.5,210.25
4515;7.5,82.25;28.75,181;39.25,9.5;47.75,251.75;1.75,324;9,51.25;9.75,55.75;32.5,210.25
8725;7.25,57.25;16,202;41.25,24;47.75,251.75;1.75,324;12,85.75;15,50.75;41,190.5
3430;5.75,60.25;16,202;41.25,24;47.75,251.75;15.5,354.25;19.75,105;42.25,57.5;65.5,172
2924;5.75,60.25;27,175.25;43.75,50;60.5,238;25.75,327.5;27.75,81;48.75,24.25;65.5,172
6191;5.75,60.25;10.75,165;43.75,52;62.5,191.25;15,366.5;17.75,64.25;21.75,4.75;65.5,172
4373;3.5,9.75;11.75,166.25;17.75,71.5;62.5,191.25;4,372.25;6,58;6.75,8;65.5,172
6520;6,10.75;43.5,121;49.75,116.5;62.5,191.25;4,372.25;8,81;49.75,20.25;51.5,192
5933;1.5,64.75;14,146.5;34.25,116.5;62.5,191.25;4,372.25;21,96.5;37.5,79.25;44,153.5
9284;7.5,63.25;25.75,131.75;30.25,112.75;50,180;4,372.25;21,96.5;23.75,65.5;46,170.5
11676;22.75,113.5;25.75,131.75;36,79.5;68.5,161;4,372.25;23.75,107;24,87.5;26.25,186
6049;11.5,66.75;13.75,157.25;35.25,94;53.75,139.75;13.5,366.75;23.75,107;24,87.5;26.25,186
6442;8.75,73;13.75,157.25;20.25,34.5;53.75,89;20.5,360.75;21.75,125.25;24,87.5;57,208.5
13241;7,61;38.25,116.5;45.5,49.5;59.75,70;17,355.5;21.75,125.25;22.5,88.5;57,208.5
5232;7,61;38.25,116.5;41.25,27.5;57.5,89;22.25,326;32.5,75;58.75,85.75;66,191.75
9752;25,114.75;25.25,114;29.75,51.75;46,45.25;19.5,372.75;21,48.25;58.75,85.75;66,191.75
5759;17,165.5;23.5,114.5;29.75,47.5;34.25,28.25;2,337.25;22.75,7.25;58.75,85.75;66,191.75
15250;11.75,164.75;26,123.75;42,4.75;49.25,48.25;2,337.25;22.75,7.25;40.75,90;48.5,140.25
7127;11.75,164.75;14,112.5;17.5,55.5;27.75,53;2,337.25;8.75,8.5;16.25,139.5;22.5,126
8382;2,116.5;31,127;35.25,34;46.25,78.5;2,337.25;20.75,66.25;22.5,126;24.25,141.5
12519;16.5,160.75;27.5,165;42.75,50;44.25,50.75;5.5,358;20.75,66.25;22.5,126;43.25,150.25
2932;14.5,186.25;35.25,150;44.25,50.75;47,16;5.5,358;12.25,65;23,125.5;48.25,118.25
1423;3,159.5;18.5,132.75;28.25,78;47,16;5.5,358;32.75,87.75;41,78.25;42.25,90
14259;7,155.25;15.75,120.75;41.5,118;47,16;3.75,370.5;29.75,75.5;32.5,29.25;42.25,90
7813;12.5,193.75;14.25,156.75;18.5,131.75;47,16;3.75,370.5;6.25,59.25;9.75,58.25;13.25,56.5
9871;12.5,193.75;14.25,156.75;41,132.75;47,16;2.75,335;13.5,10.25;33.25,58;36.25,22
7508;14.25,156.75;19.75,205.75;44.75,126;60,29.75;2.5,360;17.5,3.5;33.25,58;35.25,23.25
3446;14.25,156.75;24.25,251.75;55.5,166.75;60,29.75;2.5,351.5;15.75,11;24,58.75;24.25,49.5
6751;19.5,202;24.25,251.75;29,150.25;50.5,20.25;14.5,367.25;15,47.5;24,58.75;45,19.25
2550;10.5,202.5;28.75,302;39.75,114;49,48.25;2.5,336.25;5,58.5;24,58.75;45,19.25
